-79.97333527,-23925.7793
-79.9466629,-23913.57227
-79.91999817,-23889.1582
-79.89333344,-23901.36523
-79.8666687,-23858.64063
-79.83999634,-23870.84766
-79.8133316,-23834.22656
-79.78666687,-23895.26172
-79.76000214,-23864.74414
-79.73332977,-23876.95117
-79.70666504,-23828.12305
-79.68000031,-23815.91602
-79.65333557,-23834.22656
-79.62666321,-23822.01953
-79.59999847,-23809.8125
-79.57333374,-23815.91602
-79.54666901,-23760.98438
-79.51999664,-23822.01953
-79.49333191,-23785.39844
-79.46666718,-23822.01953
-79.44000244,-23809.8125
-79.41333008,-23779.29492
-79.38666534,-23754.88086
-79.36000061,-23754.88086
-79.33333588,-23748.77734
-79.30666351,-23706.05273
-79.27999878,-23730.4668
-79.25333405,-23718.25977
-79.22666931,-23730.4668
-79.19999695,-23718.25977
-79.17333221,-23718.25977
-79.14666748,-23730.4668
-79.12000275,-23712.15625
-79.09333038,-23657.22461
-79.06666565,-23699.94922
-79.04000092,-23693.8457
-79.01333618,-23693.8457
-78.98666382,-23681.63867
-78.95999908,-23675.53516
-78.93333435,-23632.81055
-78.90666962,-23632.81055
-78.87999725,-23675.53516
-78.85333252,-23645.01758
-78.82666779,-23620.60352
-78.80000305,-23602.29297
-78.77333069,-23583.98242
-78.74666595,-23602.29297
-78.72000122,-23553.46484
-78.69333649,-23590.08594
-78.66666412,-23559.56836
-78.63999939,-23571.77539
-78.61333466,-23553.46484
-78.58666992,-23559.56836
-78.55999756,-23571.77539
-78.53333282,-23571.77539
-78.50666809,-23522.94727
-78.48000336,-23468.01563
-78.45333099,-23510.74023
-78.42666626,-23492.42969
-78.40000153,-23455.80859
-78.37333679,-23522.94727
-78.34666443,-23468.01563
-78.31999969,-23486.32617
-78.29333496,-23461.91211
-78.26667023,-23455.80859
-78.23999786,-23437.49805
-78.21333313,-23449.70508
-78.1866684,-23474.11914
-78.16000366,-23413.08398
-78.1333313,-23388.66992
-78.10666656,-23400.87695
-78.08000183,-23443.60156
-78.0533371,-23413.08398
-78.02666473,-23431.39453
-78,-23406.98047
-77.97333527,-23382.56641
-77.9466629,-23388.66992
-77.91999817,-23394.77344
-77.89333344,-23358.15234
-77.8666687,-23394.77344
-77.83999634,-23327.63477
-77.8133316,-23327.63477
-77.78666687,-23364.25586
-77.76000214,-23321.53125
-77.73332977,-23266.59961
-77.70666504,-23272.70313
-77.68000031,-23272.70313
-77.65333557,-23284.91016
-77.62666321,-23266.59961
-77.59999847,-23284.91016
-77.57333374,-23236.08203
-77.54666901,-23217.77148
-77.51999664,-23248.28906
-77.49333191,-23260.49609
-77.46666718,-23242.18555
-77.44000244,-23223.875
-77.41333008,-23223.875
-77.38666534,-23181.15039
-77.36000061,-23211.66797
-77.33333588,-23181.15039
-77.30666351,-23193.35742
-77.27999878,-23193.35742
-77.25333405,-23150.63281
-77.22666931,-23138.42578
-77.19999695,-23162.83984
-77.17333221,-23156.73633
-77.14666748,-23168.94336
-77.12000275,-23132.32227
-77.09333038,-23107.9082
-77.06666565,-23077.39063
-77.04000092,-23107.9082
-77.01333618,-23065.18359
-76.98666382,-23089.59766
-76.95999908,-23071.28711
-76.93333435,-23059.08008
-76.90666962,-23120.11523
-76.87999725,-23077.39063
-76.85333252,-23040.76953
-76.82666779,-23022.45898
-76.80000305,-23046.87305
-76.77333069,-23004.14844
-76.74666595,-23052.97656
-76.72000122,-23077.39063
-76.69333649,-23010.25195
-76.66666412,-22991.94141
-76.63999939,-23040.76953
-76.61333466,-22973.63086
-76.58666992,-22991.94141
-76.55999756,-23010.25195
-76.53333282,-22961.42383
-76.50666809,-22985.83789
-76.48000336,-22949.2168
-76.45333099,-22930.90625
-76.42666626,-22943.11328
-76.40000153,-22937.00977
-76.37333679,-22961.42383
-76.34666443,-22912.5957
-76.31999969,-22894.28516
-76.29333496,-22900.38867
-76.26667023,-22900.38867
-76.23999786,-22894.28516
-76.21333313,-22894.28516
-76.1866684,-22875.97461
-76.16000366,-22882.07813
-76.1333313,-22900.38867
-76.10666656,-22869.87109
-76.08000183,-22857.66406
-76.0533371,-22833.25
-76.02666473,-22863.76758
-76,-22833.25
-75.97333527,-22790.52539
-75.9466629,-22821.04297
-75.91999817,-22790.52539
-75.89333344,-22784.42188
-75.8666687,-22814.93945
-75.83999634,-22814.93945
-75.8133316,-22766.11133
-75.78666687,-22784.42188
-75.76000214,-22753.9043
-75.73332977,-22766.11133
-75.70666504,-22766.11133
-75.68000031,-22772.21484
-75.65333557,-22790.52539
-75.62666321,-22717.2832
-75.59999847,-22711.17969
-75.57333374,-22723.38672
-75.54666901,-22705.07617
-75.51999664,-22717.2832
-75.49333191,-22650.14453
-75.46666718,-22656.24805
-75.44000244,-22686.76563
-75.41333008,-22680.66211
-75.38666534,-22662.35156
-75.36000061,-22650.14453
-75.33333588,-22668.45508
-75.30666351,-22668.45508
-75.27999878,-22644.04102
-75.25333405,-22631.83398
-75.22666931,-22625.73047
-75.19999695,-22595.21289
-75.17333221,-22613.52344
-75.14666748,-22576.90234
-75.12000275,-22589.10938
-75.09333038,-22515.86719
-75.06666565,-22552.48828
-75.04000092,-22540.28125
-75.01333618,-22497.55664
-74.98666382,-22540.28125
-74.95999908,-22503.66016
-74.93333435,-22540.28125
-74.90666962,-22467.03906
-74.87999725,-22521.9707
-74.85333252,-22521.9707
-74.82666779,-22515.86719
-74.80000305,-22509.76367
-74.77333069,-22485.34961
-74.74666595,-22460.93555
-74.72000122,-22448.72852
-74.69333649,-22412.10742
-74.66666412,-22485.34961
-74.63999939,-22430.41797
-74.61333466,-22436.52148
-74.58666992,-22406.00391
-74.55999756,-22424.31445
-74.53333282,-22412.10742
-74.50666809,-22399.90039
-74.48000336,-22418.21094
-74.45333099,-22448.72852
-74.42666626,-22424.31445
-74.40000153,-22393.79688
-74.37333679,-22375.48633
-74.34666443,-22344.96875
-74.31999969,-22357.17578
-74.29333496,-22363.2793
-74.26667023,-22351.07227
-74.23999786,-22344.96875
-74.21333313,-22338.86523
-74.1866684,-22326.6582
-74.16000366,-22320.55469
-74.1333313,-22320.55469
-74.10666656,-22344.96875
-74.08000183,-22344.96875
-74.0533371,-22332.76172
-74.02666473,-22259.51953
-74,-22277.83008
-73.97333527,-22302.24414
-73.9466629,-22296.14063
-73.91999817,-22253.41602
-73.89333344,-22247.3125
-73.8666687,-22222.89844
-73.83999634,-22222.89844
-73.8133316,-22271.72656
-73.78666687,-22241.20898
-73.76000214,-22229.00195
-73.73332977,-22216.79492
-73.70666504,-22216.79492
-73.68000031,-22204.58789
-73.65333557,-22167.9668
-73.62666321,-22186.27734
-73.59999847,-22174.07031
-73.57333374,-22174.07031
-73.54666901,-22186.27734
-73.51999664,-22161.86328
-73.49333191,-22119.13867
-73.46666718,-22137.44922
-73.44000244,-22106.93164
-73.41333008,-22149.65625
-73.38666534,-22100.82813
-73.36000061,-22143.55273
-73.33333588,-22082.51758
-73.30666351,-22113.03516
-73.27999878,-22119.13867
-73.25333405,-22119.13867
-73.22666931,-22125.24219
-73.19999695,-22161.86328
-73.17333221,-22094.72461
-73.14666748,-22070.31055
-73.12000275,-22076.41406
-73.09333038,-22052
-73.06666565,-22064.20703
-73.04000092,-22027.58594
-73.01333618,-22052
-72.98666382,-22033.68945
-72.95999908,-22015.37891
-72.93333435,-22021.48242
-72.90666962,-22027.58594
-72.87999725,-22021.48242
-72.85333252,-22003.17188
-72.82666779,-21984.86133
-72.80000305,-22015.37891
-72.77333069,-21960.44727
-72.74666595,-21972.6543
-72.72000122,-21972.6543
-72.69333649,-21984.86133
-72.66666412,-21960.44727
-72.63999939,-21966.55078
-72.61333466,-21954.34375
-72.58666992,-21948.24023
-72.55999756,-21887.20508
-72.53333282,-21942.13672
-72.50666809,-21911.61914
-72.48000336,-21881.10156
-72.45333099,-21923.82617
-72.42666626,-21893.30859
-72.40000153,-21917.72266
-72.37333679,-21905.51563
-72.34666443,-21887.20508
-72.31999969,-21887.20508
-72.29333496,-21905.51563
-72.26667023,-21868.89453
-72.23999786,-21881.10156
-72.21333313,-21813.96289
-72.1866684,-21850.58398
-72.16000366,-21801.75586
-72.1333313,-21844.48047
-72.10666656,-21850.58398
-72.08000183,-21826.16992
-72.0533371,-21795.65234
-72.02666473,-21826.16992
-72,-21807.85938
-71.97333527,-21801.75586
-71.9466629,-21789.54883
-71.91999817,-21795.65234
-71.89333344,-21783.44531
-71.8666687,-21795.65234
-71.83999634,-21765.13477
-71.8133316,-21771.23828
-71.78666687,-21765.13477
-71.76000214,-21734.61719
-71.73332977,-21710.20313
-71.70666504,-21691.89258
-71.68000031,-21691.89258
-71.65333557,-21685.78906
-71.62666321,-21716.30664
-71.59999847,-21697.99609
-71.57333374,-21679.68555
-71.54666901,-21649.16797
-71.51999664,-21618.65039
-71.49333191,-21661.375
-71.46666718,-21655.27148
-71.44000244,-21649.16797
-71.41333008,-21606.44336
-71.38666534,-21636.96094
-71.36000061,-21594.23633
-71.33333588,-21575.92578
-71.30666351,-21594.23633
-71.27999878,-21600.33984
-71.25333405,-21594.23633
-71.22666931,-21606.44336
-71.19999695,-21557.61523
-71.17333221,-21588.13281
-71.14666748,-21563.71875
-71.12000275,-21551.51172
-71.09333038,-21551.51172
-71.06666565,-21539.30469
-71.04000092,-21520.99414
-71.01333618,-21569.82227
-70.98666382,-21539.30469
-70.95999908,-21502.68359
-70.93333435,-21520.99414
-70.90666962,-21508.78711
-70.87999725,-21484.37305
-70.85333252,-21520.99414
-70.82666779,-21508.78711
-70.80000305,-21447.75195
-70.77333069,-21435.54492
-70.74666595,-21484.37305
-70.72000122,-21459.95898
-70.69333649,-21441.64844
-70.66666412,-21435.54492
-70.63999939,-21459.95898
-70.61333466,-21398.92383
-70.58666992,-21411.13086
-70.55999756,-21429.44141
-70.53333282,-21386.7168
-70.50666809,-21398.92383
-70.48000336,-21368.40625
-70.45333099,-21386.7168
-70.42666626,-21362.30273
-70.40000153,-21398.92383
-70.37333679,-21350.0957
-70.34666443,-21325.68164
-70.31999969,-21343.99219
-70.29333496,-21362.30273
-70.26667023,-21337.88867
-70.23999786,-21301.26758
-70.21333313,-21301.26758
-70.1866684,-21282.95703
-70.16000366,-21301.26758
-70.1333313,-21289.06055
-70.10666656,-21264.64648
-70.08000183,-21276.85352
-70.0533371,-21264.64648
-70.02666473,-21264.64648
-70,-21270.75
-69.97333527,-21240.23242
-69.9466629,-21252.43945
-69.91999817,-21252.43945
-69.89333344,-21215.81836
-69.8666687,-21228.02539
-69.83999634,-21221.92188
-69.8133316,-21240.23242
-69.78666687,-21209.71484
-69.76000214,-21191.4043
-69.73332977,-21246.33594
-69.70666504,-21215.81836
-69.68000031,-21203.61133
-69.65333557,-21166.99023
-69.62666321,-21160.88672
-69.59999847,-21166.99023
-69.57333374,-21166.99023
-69.54666901,-21148.67969
-69.51999664,-21142.57617
-69.49333191,-21118.16211
-69.46666718,-21148.67969
-69.44000244,-21124.26563
-69.41333008,-21142.57617
-69.38666534,-21112.05859
-69.36000061,-21093.74805
-69.33333588,-21087.64453
-69.30666351,-21087.64453
-69.27999878,-21081.54102
-69.25333405,-21081.54102
-69.22666931,-21063.23047
-69.19999695,-21063.23047
-69.17333221,-21057.12695
-69.14666748,-21069.33398
-69.12000275,-21057.12695
-69.09333038,-21038.81641
-69.06666565,-21032.71289
-69.04000092,-21014.40234
-69.01333618,-21014.40234
-68.98666382,-20983.88477
-68.95999908,-20977.78125
-68.93333435,-20959.4707
-68.90666962,-21014.40234
-68.87999725,-20953.36719
-68.85333252,-20953.36719
-68.82666779,-20953.36719
-68.80000305,-20947.26367
-68.77333069,-20898.43555
-68.74666595,-20928.95313
-68.72000122,-20941.16016
-68.69333649,-20904.53906
-68.66666412,-20898.43555
-68.63999939,-20898.43555
-68.61333466,-20910.64258
-68.58666992,-20910.64258
-68.55999756,-20867.91797
-68.53333282,-20855.71094
-68.50666809,-20886.22852
-68.48000336,-20892.33203
-68.45333099,-20867.91797
-68.42666626,-20825.19336
-68.40000153,-20855.71094
-68.37333679,-20837.40039
-68.34666443,-20867.91797
-68.31999969,-20806.88281
-68.29333496,-20825.19336
-68.26667023,-20770.26172
-68.23999786,-20825.19336
-68.21333313,-20788.57227
-68.1866684,-20794.67578
-68.16000366,-20776.36523
-68.1333313,-20745.84766
-68.10666656,-20764.1582
-68.08000183,-20764.1582
-68.0533371,-20782.46875
-68.02666473,-20758.05469
-68,-20764.1582
-67.97333527,-20739.74414
-67.9466629,-20703.12305
-67.91999817,-20733.64063
-67.89333344,-20721.43359
-67.8666687,-20721.43359
-67.83999634,-20703.12305
-67.8133316,-20678.70898
-67.78666687,-20666.50195
-67.76000214,-20697.01953
-67.73332977,-20709.22656
-67.70666504,-20678.70898
-67.68000031,-20654.29492
-67.65333557,-20654.29492
-67.62666321,-20642.08789
-67.59999847,-20648.19141
-67.57333374,-20617.67383
-67.54666901,-20617.67383
-67.51999664,-20623.77734
-67.49333191,-20605.4668
-67.46666718,-20599.36328
-67.44000244,-20556.63867
-67.41333008,-20587.15625
-67.38666534,-20568.8457
-67.36000061,-20562.74219
-67.33333588,-20574.94922
-67.30666351,-20574.94922
-67.27999878,-20556.63867
-67.25333405,-20538.32813
-67.22666931,-20507.81055
-67.19999695,-20544.43164
-67.17333221,-20538.32813
-67.14666748,-20513.91406
-67.12000275,-20501.70703
-67.09333038,-20513.91406
-67.06666565,-20513.91406
-67.04000092,-20501.70703
-67.01333618,-20483.39648
-66.98666382,-20483.39648
-66.95999908,-20428.46484
-66.93333435,-20434.56836
-66.90666962,-20458.98242
-66.87999725,-20465.08594
-66.85333252,-20446.77539
-66.82666779,-20416.25781
-66.80000305,-20416.25781
-66.77333069,-20367.42969
-66.74666595,-20422.36133
-66.72000122,-20379.63672
-66.69333649,-20379.63672
-66.66666412,-20385.74023
-66.63999939,-20336.91211
-66.61333466,-20349.11914
-66.58666992,-20373.5332
-66.55999756,-20361.32617
-66.53333282,-20336.91211
-66.50666809,-20330.80859
-66.48000336,-20330.80859
-66.45333099,-20349.11914
-66.42666626,-20300.29102
-66.40000153,-20300.29102
-66.37333679,-20288.08398
-66.34666443,-20300.29102
-66.31999969,-20281.98047
-66.29333496,-20275.87695
-66.26667023,-20263.66992
-66.23999786,-20257.56641
-66.21333313,-20227.04883
-66.1866684,-20239.25586
-66.16000366,-20233.15234
-66.1333313,-20233.15234
-66.10666656,-20220.94531
-66.08000183,-20208.73828
-66.0533371,-20196.53125
-66.02666473,-20147.70313
-66,-20172.11719
-65.97333527,-20184.32422
-65.9466629,-20184.32422
-65.91999817,-20190.42773
-65.89333344,-20196.53125
-65.8666687,-20153.80664
-65.83999634,-20141.59961
-65.8133316,-20184.32422
-65.78666687,-20196.53125
-65.76000214,-20153.80664
-65.73332977,-20153.80664
-65.70666504,-20123.28906
-65.68000031,-20092.77148
-65.65333557,-20080.56445
-65.62666321,-20111.08203
-65.59999847,-20086.66797
-65.57333374,-20104.97852
-65.54666901,-20068.35742
-65.51999664,-20062.25391
-65.49333191,-20117.18555
-65.46666718,-20050.04688
-65.44000244,-20068.35742
-65.41333008,-20025.63281
-65.38666534,-20043.94336
-65.36000061,-20025.63281
-65.33333588,-20019.5293
-65.30666351,-19982.9082
-65.27999878,-19976.80469
-65.25333405,-19964.59766
-65.22666931,-19982.9082
-65.19999695,-19976.80469
-65.17333221,-19946.28711
-65.14666748,-19940.18359
-65.12000275,-19952.39063
-65.09333038,-19970.70117
-65.06666565,-19915.76953
-65.04000092,-19940.18359
-65.01333618,-19940.18359
-64.98666382,-19934.08008
-64.95999908,-19921.87305
-64.93333435,-19915.76953
-64.90666962,-19909.66602
-64.87999725,-19897.45898
-64.85333252,-19860.83789
-64.82666779,-19897.45898
-64.80000305,-19885.25195
-64.77333069,-19848.63086
-64.74666595,-19860.83789
-64.72000122,-19854.73438
-64.69333649,-19848.63086
-64.66666412,-19836.42383
-64.63999939,-19830.32031
-64.61333466,-19793.69922
-64.58666992,-19799.80273
-64.55999756,-19854.73438
-64.53333282,-19824.2168
-64.50666809,-19787.5957
-64.48000336,-19805.90625
-64.45333099,-19799.80273
-64.42666626,-19787.5957
-64.40000153,-19763.18164
-64.37333679,-19757.07813
-64.34666443,-19738.76758
-64.31999969,-19744.87109
-64.29333496,-19744.87109
-64.26667023,-19732.66406
-64.23999786,-19720.45703
-64.21333313,-19732.66406
-64.1866684,-19750.97461
-64.16000366,-19696.04297
-64.1333313,-19696.04297
-64.10666656,-19696.04297
-64.08000183,-19677.73242
-64.0533371,-19683.83594
-64.02666473,-19677.73242
-64,-19665.52539
-63.97333145,-19671.62891
-63.94666672,-19641.11133
-63.91999817,-19641.11133
-63.89333344,-19616.69727
-63.86666489,-19610.59375
-63.84000015,-19628.9043
-63.8133316,-19604.49023
-63.78666687,-19604.49023
-63.75999832,-19586.17969
-63.73333359,-19598.38672
-63.70666504,-19592.2832
-63.68000031,-19549.55859
-63.65333176,-19555.66211
-63.62666702,-19555.66211
-63.59999847,-19555.66211
-63.57333374,-19549.55859
-63.54666519,-19561.76563
-63.52000046,-19531.24805
-63.49333191,-19506.83398
-63.46666718,-19494.62695
-63.43999863,-19506.83398
-63.41333389,-19537.35156
-63.38666534,-19482.41992
-63.36000061,-19458.00586
-63.33333206,-19482.41992
-63.30666733,-19476.31641
-63.27999878,-19433.5918
-63.25333405,-19464.10938
-63.2266655,-19427.48828
-63.20000076,-19439.69531
-63.17333221,-19427.48828
-63.14666748,-19433.5918
-63.11999893,-19439.69531
-63.0933342,-19433.5918
-63.06666565,-19409.17773
-63.04000092,-19390.86719
-63.01333237,-19409.17773
-62.98666763,-19415.28125
-62.95999908,-19354.24609
-62.93333435,-19354.24609
-62.9066658,-19378.66016
-62.88000107,-19348.14258
-62.85333252,-19348.14258
-62.82666779,-19323.72852
-62.79999924,-19317.625
-62.7733345,-19317.625
-62.74666595,-19317.625
-62.72000122,-19305.41797
-62.69333267,-19299.31445
-62.66666794,-19329.83203
-62.63999939,-19293.21094
-62.61333466,-19299.31445
-62.58666611,-19244.38281
-62.56000137,-19281.00391
-62.53333282,-19244.38281
-62.50666809,-19256.58984
-62.47999954,-19262.69336
-62.45333481,-19250.48633
-62.42666626,-19226.07227
-62.40000153,-19189.45117
-62.37333298,-19207.76172
-62.34666824,-19238.2793
-62.31999969,-19219.96875
-62.29333496,-19219.96875
-62.26666641,-19195.55469
-62.24000168,-19201.6582
-62.21333313,-19189.45117
-62.1866684,-19183.34766
-62.15999985,-19189.45117
-62.13333511,-19152.83008
-62.10666656,-19134.51953
-62.08000183,-19122.3125
-62.05333328,-19128.41602
-62.02666855,-19140.62305
-62,-19128.41602
-61.97333145,-19116.20898
-61.94666672,-19079.58789
-61.91999817,-19110.10547
-61.89333344,-19067.38086
-61.86666489,-19073.48438
-61.84000015,-19061.27734
-61.8133316,-19049.07031
-61.78666687,-19067.38086
-61.75999832,-19055.17383
-61.73333359,-19067.38086
-61.70666504,-19018.55273
-61.68000031,-19018.55273
-61.65333176,-18988.03516
-61.62666702,-19049.07031
-61.59999847,-19000.24219
-61.57333374,-19012.44922
-61.54666519,-18981.93164
-61.52000046,-18994.13867
-61.49333191,-18969.72461
-61.46666718,-18994.13867
-61.43999863,-18975.82813
-61.41333389,-18945.31055
-61.38666534,-18988.03516
-61.36000061,-18945.31055
-61.33333206,-18939.20703
-61.30666733,-18927
-61.27999878,-18914.79297
-61.25333405,-18902.58594
-61.2266655,-18902.58594
-61.20000076,-18878.17188
-61.17333221,-18884.27539
-61.14666748,-18865.96484
-61.11999893,-18884.27539
-61.0933342,-18890.37891
-61.06666565,-18841.55078
-61.04000092,-18859.86133
-61.01333237,-18811.0332
-60.98666763,-18817.13672
-60.95999908,-18804.92969
-60.93333435,-18786.61914
-60.9066658,-18780.51563
-60.88000107,-18786.61914
-60.85333252,-18780.51563
-60.82666779,-18774.41211
-60.79999924,-18774.41211
-60.7733345,-18743.89453
-60.74666595,-18762.20508
-60.72000122,-18749.99805
-60.69333267,-18743.89453
-60.66666794,-18713.37695
-60.63999939,-18737.79102
-60.61333466,-18743.89453
-60.58666611,-18713.37695
-60.56000137,-18719.48047
-60.53333282,-18719.48047
-60.50666809,-18719.48047
-60.47999954,-18670.65234
-60.45333481,-18695.06641
-60.42666626,-18682.85938
-60.40000153,-18676.75586
-60.37333298,-18676.75586
-60.34666824,-18670.65234
-60.31999969,-18652.3418
-60.29333496,-18676.75586
-60.26666641,-18670.65234
-60.24000168,-18646.23828
-60.21333313,-18615.7207
-60.1866684,-18627.92773
-60.15999985,-18585.20313
-60.13333511,-18621.82422
-60.10666656,-18597.41016
-60.08000183,-18597.41016
-60.05333328,-18560.78906
-60.02666855,-18572.99609
-60,-18579.09961
-59.97333145,-18579.09961
-59.94666672,-18536.375
-59.91999817,-18566.89258
-59.89333344,-18536.375
-59.86666489,-18518.06445
-59.84000015,-18505.85742
-59.8133316,-18554.68555
-59.78666687,-18499.75391
-59.75999832,-18499.75391
-59.73333359,-18524.16797
-59.70666504,-18444.82227
-59.68000031,-18475.33984
-59.65333176,-18450.92578
-59.62666702,-18457.0293
-59.59999847,-18444.82227
-59.57333374,-18444.82227
-59.54666519,-18444.82227
-59.52000046,-18408.20117
-59.49333191,-18426.51172
-59.46666718,-18377.68359
-59.43999863,-18414.30469
-59.41333389,-18432.61523
-59.38666534,-18395.99414
-59.36000061,-18414.30469
-59.33333206,-18402.09766
-59.30666733,-18395.99414
-59.27999878,-18341.0625
-59.25333405,-18389.89063
-59.2266655,-18347.16602
-59.20000076,-18334.95898
-59.17333221,-18341.0625
-59.14666748,-18316.64844
-59.11999893,-18347.16602
-59.0933342,-18316.64844
-59.06666565,-18322.75195
-59.04000092,-18280.02734
-59.01333237,-18304.44141
-58.98666763,-18273.92383
-58.95999908,-18292.23438
-58.93333435,-18267.82031
-58.9066658,-18267.82031
-58.88000107,-18261.7168
-58.85333252,-18273.92383
-58.82666779,-18249.50977
-58.79999924,-18249.50977
-58.7733345,-18249.50977
-58.74666595,-18225.0957
-58.72000122,-18194.57813
-58.69333267,-18225.0957
-58.66666794,-18176.26758
-58.63999939,-18225.0957
-58.61333466,-18194.57813
-58.58666611,-18151.85352
-58.56000137,-18139.64648
-58.53333282,-18121.33594
-58.50666809,-18164.06055
-58.47999954,-18127.43945
-58.45333481,-18139.64648
-58.42666626,-18145.75
-58.40000153,-18121.33594
-58.37333298,-18096.92188
-58.34666824,-18115.23242
-58.31999969,-18109.12891
-58.29333496,-18090.81836
-58.26666641,-18109.12891
-58.24000168,-18096.92188
-58.21333313,-18103.02539
-58.1866684,-18090.81836
-58.15999985,-18054.19727
-58.13333511,-18060.30078
-58.10666656,-18054.19727
-58.08000183,-18023.67969
-58.05333328,-18017.57617
-58.02666855,-18017.57617
-58,-18023.67969
-57.97333145,-17999.26563
-57.94666672,-17999.26563
-57.91999817,-17956.54102
-57.89333344,-17974.85156
-57.86666489,-17974.85156
-57.84000015,-17956.54102
-57.8133316,-17956.54102
-57.78666687,-17950.4375
-57.75999832,-17944.33398
-57.73333359,-17938.23047
-57.70666504,-17938.23047
-57.68000031,-17919.91992
-57.65333176,-17932.12695
-57.62666702,-17913.81641
-57.59999847,-17913.81641
-57.57333374,-17913.81641
-57.54666519,-17895.50586
-57.52000046,-17871.0918
-57.49333191,-17840.57422
-57.46666718,-17828.36719
-57.43999863,-17834.4707
-57.41333389,-17822.26367
-57.38666534,-17834.4707
-57.36000061,-17846.67773
-57.33333206,-17810.05664
-57.30666733,-17822.26367
-57.27999878,-17822.26367
-57.25333405,-17816.16016
-57.2266655,-17761.22852
-57.20000076,-17791.74609
-57.17333221,-17779.53906
-57.14666748,-17797.84961
-57.11999893,-17779.53906
-57.0933342,-17785.64258
-57.06666565,-17785.64258
-57.04000092,-17755.125
-57.01333237,-17755.125
-56.98666763,-17736.81445
-56.95999908,-17736.81445
-56.93333435,-17730.71094
-56.9066658,-17694.08984
-56.88000107,-17694.08984
-56.85333252,-17687.98633
-56.82666779,-17681.88281
-56.79999924,-17687.98633
-56.7733345,-17651.36523
-56.74666595,-17639.1582
-56.72000122,-17657.46875
-56.69333267,-17639.1582
-56.66666794,-17639.1582
-56.63999939,-17639.1582
-56.61333466,-17639.1582
-56.58666611,-17620.84766
-56.56000137,-17620.84766
-56.53333282,-17590.33008
-56.50666809,-17596.43359
-56.47999954,-17553.70898
-56.45333481,-17578.12305
-56.42666626,-17541.50195
-56.40000153,-17565.91602
-56.37333298,-17578.12305
-56.34666824,-17572.01953
-56.31999969,-17584.22656
-56.29333496,-17517.08789
-56.26666641,-17535.39844
-56.24000168,-17535.39844
-56.21333313,-17541.50195
-56.1866684,-17498.77734
-56.15999985,-17504.88086
-56.13333511,-17486.57031
-56.10666656,-17468.25977
-56.08000183,-17492.67383
-56.05333328,-17462.15625
-56.02666855,-17456.05273
-56,-17449.94922
-55.97333145,-17443.8457
-55.94666672,-17437.74219
-55.91999817,-17431.63867
-55.89333344,-17413.32813
-55.86666489,-17437.74219
-55.84000015,-17407.22461
-55.8133316,-17382.81055
-55.78666687,-17407.22461
-55.75999832,-17388.91406
-55.73333359,-17407.22461
-55.70666504,-17413.32813
-55.68000031,-17382.81055
-55.65333176,-17358.39648
-55.62666702,-17370.60352
-55.59999847,-17352.29297
-55.57333374,-17333.98242
-55.54666519,-17321.77539
-55.52000046,-17346.18945
-55.49333191,-17321.77539
-55.46666718,-17327.87891
-55.43999863,-17297.36133
-55.41333389,-17309.56836
-55.38666534,-17279.05078
-55.36000061,-17285.1543
-55.33333206,-17279.05078
-55.30666733,-17266.84375
-55.27999878,-17303.46484
-55.25333405,-17236.32617
-55.2266655,-17218.01563
-55.20000076,-17248.5332
-55.17333221,-17242.42969
-55.14666748,-17224.11914
-55.11999893,-17199.70508
-55.0933342,-17199.70508
-55.06666565,-17169.1875
-55.04000092,-17187.49805
-55.01333237,-17169.1875
-54.98666763,-17150.87695
-54.95999908,-17169.1875
-54.93333435,-17138.66992
-54.9066658,-17120.35938
-54.88000107,-17108.15234
-54.85333252,-17132.56641
-54.82666779,-17120.35938
-54.79999924,-17102.04883
-54.7733345,-17089.8418
-54.74666595,-17108.15234
-54.72000122,-17089.8418
-54.69333267,-17089.8418
-54.66666794,-17089.8418
-54.63999939,-17065.42773
-54.61333466,-17047.11719
-54.58666611,-17047.11719
-54.56000137,-17071.53125
-54.53333282,-17059.32422
-54.50666809,-17016.59961
-54.47999954,-17034.91016
-54.45333481,-17010.49609
-54.42666626,-17028.80664
-54.40000153,-17010.49609
-54.37333298,-16986.08203
-54.34666824,-17004.39258
-54.31999969,-16986.08203
-54.29333496,-16973.875
-54.26666641,-16967.77148
-54.24000168,-16967.77148
-54.21333313,-16949.46094
-54.1866684,-16937.25391
-54.15999985,-16949.46094
-54.13333511,-16925.04688
-54.10666656,-16949.46094
-54.08000183,-16888.42578
-54.05333328,-16912.83984
-54.02666855,-16888.42578
-54,-16882.32227
-53.97333145,-16888.42578
